yes,hsbc_single_currency_new1,HSFZSOCO,20170925,20171002,20180701,pickle,all:10,
yes,hsbc_single_currency_new1,HSFZSOCZ,20170925,20171002,20180701,pickle,all:10,
yes,hsbc_single_currency_new1,HSFZSOEU,20170925,20171002,20180701,pickle,all:10,
yes,hsbc_single_currency_new1,HSFZSOGB,20170925,20171002,20180701,pickle,all:10,
yes,hsbc_single_currency_new1,HSFZSOHU,20170925,20171002,20180701,pickle,all:10,
yes,hsbc_single_currency_new1,HSFZSOIL,20170925,20171002,20180701,pickle,all:10,
yes,hsbc_single_currency_new1,HSFZSOIN,20170925,20171002,20180701,pickle,all:10,
yes,hsbc_single_currency_new1,HSFZSOJP,20170925,20171002,20180701,pickle,all:10,
yes,hsbc_single_currency_new1,HSFZSOKR,20170925,20171002,20180701,pickle,all:10,
yes,hsbc_single_currency_new1,HSFZSOMX,20170925,20171002,20180701,pickle,all:10,
yes,hsbc_single_currency_new1,HSFZSONO,20170925,20171002,20180701,pickle,all:10,
yes,hsbc_single_currency_new1,HSFZSONZ,20170925,20171002,20180701,pickle,all:10,
yes,hsbc_single_currency_new1,HSFZSOPE,20170925,20171002,20180701,pickle,all:10,
yes,hsbc_single_currency_new1,HSFZSOPL,20170925,20171002,20180701,pickle,all:10,
yes,hsbc_single_currency_new1,HSFZSORO,20170925,20171002,20180701,pickle,all:10,20180202;20180302
yes,hsbc_single_currency_new1,HSFZSORU,20170925,20171002,20180701,pickle,all:10,
yes,hsbc_single_currency_new1,HSFZSOSE,20170925,20171002,20180701,pickle,all:10,
yes,hsbc_single_currency_new1,HSFZSOSG,20170925,20171002,20180701,pickle,all:10,
yes,hsbc_single_currency_new1,HSFZSOTH,20170925,20171002,20180701,pickle,all:10,
yes,hsbc_single_currency_new1,HSFZSOTR,20170925,20171002,20180701,pickle,all:10,
yes,hsbc_single_currency_new1,HSFZSOZA,20170925,20171002,20180701,pickle,all:10,
yes,hsbc_volatility_TR,HSIEVA1T,20170630,20170707,20180701,pickle,all:10,
yes,hsbc_Volatility_TR,HSIEVP1T,20170630,20170707,20180701,pickle,all:10,
yes,hsbc_volatility_TR,HSIEVABT,20170630,20170707,20180701,pickle,all:10,
yes,hsbc_volatility_TR,HSIEVPBT,20170630,20170707,20180701,pickle,all:10,
yes,hsbc_volatility_risk_control_jpy_ccy,HSIEVA1J,20170630,20170707,20180701,pickle,all:10,
no,hsbc_volatility_risk_control,HSIEVA1E,20170630,20170707,20180701,pickle,all:10,
